12
basin_cfs 1
basin_gwflow_cfs 1
basin_sroff_cfs 1
basin_dunnian 1
basin_ssflow_cfs 1
basin_ppt 1
basin_snow 1
basin_pweqv 1
basin_snowcov 1
basin_actet 1
basin_potsw 1
basin_recharge 1
1 1982 8 1 0 0 0   4.038E+00 -3.913E+00  1.254E-01  4.385E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.094E-02  6.806E+02  0.000E+00
2 1982 8 2 0 0 0   3.910E+00 -3.907E+00  5.553E-07  1.942E-09  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.270E-02  6.496E+02  0.000E+00
3 1982 8 3 0 0 0   4.024E+00 -3.898E+00  1.228E-01  4.296E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.440E-02  6.111E+02  0.000E+00
4 1982 8 4 0 0 0   4.015E+00 -3.891E+00  1.206E-01  4.219E-04 -1.224E-12  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.550E-02  6.293E+02  3.711E-06
5 1982 8 5 0 0 0   4.007E+00 -3.885E+00  1.187E-01  4.151E-04 -1.958E-11  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.714E-02  6.713E+02  2.745E-05
6 1982 8 6 0 0 0   3.999E+00 -3.879E+00  1.169E-01  4.090E-04  2.695E-05  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.108E-02  6.820E+02  6.181E-05
7 1982 8 7 0 0 0   3.991E+00 -3.872E+00  1.154E-01  4.036E-04  5.465E-04  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.164E-02  6.568E+02  1.021E-04
8 1982 8 8 0 0 0   4.132E+00 -3.864E+00  2.218E-01  7.758E-04  1.020E-01  5.374E-02  0.000E+00  0.000E+00  0.000E+00  1.696E-02  4.904E+02  1.447E-04
9 1982 8 9 0 0 0   4.057E+00 -3.856E+00  3.193E-01  1.117E-03  8.912E-02  0.000E+00  0.000E+00  0.000E+00  0.000E+00  4.076E-02  6.460E+02  1.613E-04
10 1982 8 10 0 0 0   4.252E+00 -3.845E+00  3.086E-01  1.079E-03  1.115E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.741E-02  6.307E+02  1.726E-04
11 1982 8 11 0 0 0   4.259E+00 -3.839E+00  3.315E-01  1.159E-03  1.074E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.034E-02  6.127E+02  1.883E-04
12 1982 8 12 0 0 0   4.273E+00 -3.834E+00  3.293E-01  1.152E-03  1.030E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.034E-02  6.568E+02  2.069E-04
13 1982 8 13 0 0 0   4.271E+00 -3.830E+00  3.275E-01  1.145E-03  1.086E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.053E-02  6.461E+02  2.285E-04
14 1982 8 14 0 0 0   4.298E+00 -3.826E+00  3.278E-01  1.147E-03  1.429E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.816E-02  6.130E+02  2.523E-04
15 1982 8 15 0 0 0   4.298E+00 -3.821E+00  3.368E-01  1.178E-03  1.480E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.009E-02  6.240E+02  2.817E-04
16 1982 8 16 0 0 0   4.331E+00 -3.816E+00  3.299E-01  1.154E-03  1.765E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.999E-02  6.376E+02  3.089E-04
17 1982 8 17 0 0 0   4.337E+00 -3.813E+00  3.283E-01  1.148E-03  1.931E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.045E-02  6.425E+02  3.393E-04
18 1982 8 18 0 0 0   4.335E+00 -3.809E+00  3.283E-01  1.148E-03  2.085E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.264E-02  6.395E+02  3.671E-04
19 1982 8 19 0 0 0   4.438E+00 -3.804E+00  3.979E-01  1.392E-03  2.487E-01  3.839E-02  4.497E-09  0.000E+00  0.000E+00  1.848E-02  5.279E+02  3.955E-04
20 1982 8 20 0 0 0   4.473E+00 -3.799E+00  4.411E-01  1.543E-03  3.006E-01  2.303E-02  0.000E+00  0.000E+00  0.000E+00  2.419E-02  6.120E+02  4.298E-04
21 1982 8 21 0 0 0   4.476E+00 -3.796E+00  3.331E-01  1.165E-03  2.962E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  4.496E-02  6.418E+02  4.507E-04
22 1982 8 22 0 0 0   4.464E+00 -3.794E+00  3.336E-01  1.167E-03  3.287E-01  7.677E-03  0.000E+00  0.000E+00  0.000E+00  2.606E-02  6.399E+02  4.738E-04
23 1982 8 23 0 0 0   4.425E+00 -3.792E+00  3.030E-01  1.060E-03  3.102E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.599E-02  6.326E+02  4.936E-04
24 1982 8 24 0 0 0   4.410E+00 -3.790E+00  3.102E-01  1.085E-03  3.204E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  2.214E-02  6.293E+02  5.147E-04
25 1982 8 25 0 0 0   4.698E+00 -3.783E+00  5.224E-01  1.825E-03  4.668E-01  7.677E-02  0.000E+00  0.000E+00  0.000E+00  2.178E-02  5.774E+02  5.417E-04
26 1982 8 26 0 0 0   4.556E+00 -3.780E+00  3.658E-01  1.279E-03  4.424E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  4.291E-02  6.019E+02  5.649E-04
27 1982 8 27 0 0 0   4.604E+00 -3.777E+00  3.324E-01  1.162E-03  4.507E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.797E-02  5.816E+02  5.868E-04
28 1982 8 28 0 0 0   4.571E+00 -3.776E+00  3.423E-01  1.197E-03  4.748E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.696E-02  5.349E+02  6.088E-04
29 1982 8 29 0 0 0   4.593E+00 -3.773E+00  3.487E-01  1.219E-03  4.855E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.459E-02  4.616E+02  6.330E-04
30 1982 8 30 0 0 0   4.624E+00 -3.770E+00  3.643E-01  1.274E-03  5.184E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.621E-02  5.719E+02  6.607E-04
31 1982 8 31 0 0 0   4.664E+00 -3.767E+00  3.511E-01  1.228E-03  5.349E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.750E-02  5.897E+02  6.832E-04
32 1982 9 1 0 0 0   4.671E+00 -3.765E+00  3.454E-01  1.208E-03  5.569E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.766E-02  6.006E+02  7.044E-04
33 1982 9 2 0 0 0   4.690E+00 -3.762E+00  3.431E-01  1.200E-03  5.830E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.860E-02  5.986E+02  7.256E-04
34 1982 9 3 0 0 0   4.691E+00 -3.760E+00  3.366E-01  1.177E-03  5.834E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.722E-02  5.803E+02  7.448E-04
35 1982 9 4 0 0 0   4.707E+00 -3.758E+00  3.430E-01  1.200E-03  6.169E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.585E-02  5.863E+02  7.660E-04
36 1982 9 5 0 0 0   4.735E+00 -3.755E+00  3.475E-01  1.215E-03  6.402E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.666E-02  5.849E+02  7.901E-04
37 1982 9 6 0 0 0   4.738E+00 -3.753E+00  3.448E-01  1.206E-03  6.352E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.685E-02  5.757E+02  8.146E-04
38 1982 9 7 0 0 0   4.728E+00 -3.751E+00  3.436E-01  1.202E-03  6.311E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.658E-02  5.784E+02  8.397E-04
39 1982 9 8 0 0 0   4.726E+00 -3.750E+00  3.425E-01  1.198E-03  6.310E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.659E-02  5.736E+02  8.651E-04
40 1982 9 9 0 0 0   4.730E+00 -3.749E+00  3.429E-01  1.199E-03  6.385E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.449E-02  5.626E+02  8.913E-04
41 1982 9 10 0 0 0   4.751E+00 -3.746E+00  3.513E-01  1.229E-03  6.727E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.145E-02  5.297E+02  9.206E-04
42 1982 9 11 0 0 0   4.813E+00 -3.743E+00  3.678E-01  1.286E-03  7.347E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.040E-02  5.330E+02  9.581E-04
43 1982 9 12 0 0 0   4.864E+00 -3.740E+00  3.745E-01  1.310E-03  7.635E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.159E-02  5.325E+02  9.993E-04
44 1982 9 13 0 0 0   4.879E+00 -3.738E+00  3.694E-01  1.292E-03  7.650E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  1.159E-02  5.187E+02  1.035E-03
45 1982 9 14 0 0 0   4.883E+00 -3.736E+00  3.723E-01  1.302E-03  7.780E-01  0.000E+00  0.000E+00  0.000E+00  0.000E+00  9.209E-03  5.026E+02  1.070E-03
46 1982 9 15 0 0 0   1.069E+01 -3.657E+00  4.424E+00  1.526E-02  4.059E+00  7.634E-01  6.267E-02  1.948E-02  1.300E-01  1.798E-02  2.065E+02  1.290E-03
47 1982 9 16 0 0 0   1.149E+01 -3.613E+00  3.095E+00  1.068E-02  4.581E+00  5.014E-01  9.930E-02  5.320E-02  2.438E-01  1.660E-02  1.858E+02  1.517E-03
48 1982 9 17 0 0 0   8.559E+00 -3.647E+00  1.383E+00  4.805E-03  3.236E+00  1.367E-01  1.728E-03  2.464E-02  7.971E-02  2.944E-02  2.144E+02  1.683E-03
49 1982 9 18 0 0 0   1.118E+01 -3.631E+00  3.060E+00  1.058E-02  5.011E+00  4.216E-01  8.242E-03  2.355E-02  6.000E-02  2.787E-02  1.897E+02  2.027E-03
50 1982 9 19 0 0 0   1.114E+01 -3.615E+00  2.468E+00  8.544E-03  4.870E+00  3.191E-01  4.896E-03  1.969E-02  4.500E-02  3.102E-02  2.004E+02  2.480E-03
51 1982 9 20 0 0 0   7.789E+00 -3.661E+00  5.718E-01  2.000E-03  2.721E+00  0.000E+00  0.000E+00  1.754E-02  3.390E-02  8.293E-02  4.888E+02  2.639E-03
52 1982 9 21 0 0 0   6.642E+00 -3.700E+00  5.128E-01  1.794E-03  2.314E+00  0.000E+00  0.000E+00  1.236E-02  2.897E-02  1.025E-01  5.091E+02  2.737E-03
53 1982 9 22 0 0 0   6.206E+00 -3.709E+00  4.506E-01  1.576E-03  1.942E+00  0.000E+00  0.000E+00  8.067E-03  2.100E-02  1.063E-01  5.074E+02  2.776E-03
54 1982 9 23 0 0 0   5.962E+00 -3.714E+00  4.417E-01  1.545E-03  1.759E+00  0.000E+00  0.000E+00  5.348E-03  1.474E-02  9.978E-02  4.985E+02  2.810E-03
55 1982 9 24 0 0 0   2.598E+01 -3.459E+00  1.309E+01  4.542E-02  1.025E+01  1.208E+00  0.000E+00  8.196E-04  4.377E-03  5.161E-02  2.281E+02  5.756E-03
56 1982 9 25 0 0 0   3.587E+01 -3.299E+00  1.775E+01  6.170E-02  1.482E+01  1.310E+00  0.000E+00  6.949E-05  4.852E-04  5.200E-02  2.177E+02  1.563E-02
57 1982 9 26 0 0 0   8.815E+00 -3.688E+00  7.751E-01  2.711E-03  4.353E+00  1.139E-02  1.142E-03  0.000E+00  0.000E+00  6.144E-02  4.086E+02  1.549E-02
58 1982 9 27 0 0 0   7.520E+00 -3.707E+00  4.202E-01  1.457E-03  2.764E+00  9.116E-02  1.261E-02  3.871E-04  2.000E-02  2.313E-02  1.766E+02  1.583E-02
